Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Light;Magnetic_x;Magnetic_y;Magnetic_z;Proximity;Latitude;Longitude;Elevation;Speed
20211011_182243.5;-0.482;-1.414;9.585;-0.000;0.008;-0.002;420.9;-34.688;35.569;-55.444;5.0;-32.90834;-60.67832;30.7;4.5
20211011_182244.0;-0.451;-1.974;9.489;0.004;0.003;-0.003;420.9;-32.831;35.850;-55.481;5.0;-32.90834;-60.67832;30.7;4.5
20211011_182244.5;-0.492;-1.032;9.530;-0.004;0.001;-0.001;420.9;-33.506;34.275;-55.931;5.0;-32.90834;-60.67831;30.3;0.0
20211011_182245.0;-0.542;-0.745;9.669;-0.001;-0.001;-0.000;420.9;-35.981;35.438;-57.131;5.0;-32.90834;-60.67831;30.3;0.0
20211011_182245.5;-0.480;-0.793;9.770;0.002;-0.001;0.001;420.9;-34.706;35.888;-55.144;5.0;-32.90833;-60.67831;30.6;0.0
20211011_182246.0;-0.466;-0.781;9.753;-0.000;-0.001;-0.001;420.9;-35.513;34.163;-56.363;5.0;-32.90833;-60.67831;30.6;0.0
20211011_182246.5;-0.494;-0.693;9.616;0.001;0.000;-0.000;420.9;-33.938;33.975;-56.231;5.0;-32.90833;-60.67831;30.5;0.0
20211011_182247.0;-0.521;-0.772;9.803;0.001;-0.001;-0.002;420.9;-36.225;33.863;-56.025;5.0;-32.90833;-60.67831;30.5;0.0
20211011_182247.5;-0.514;-0.812;9.849;0.001;-0.000;-0.001;420.9;-35.175;32.569;-54.956;5.0;-32.90833;-60.67831;30.7;0.0
20211011_182248.0;-0.518;-0.784;9.817;-0.000;0.002;0.001;420.9;-34.219;33.975;-56.231;5.0;-32.90833;-60.67831;30.7;0.0
20211011_182248.5;-0.454;-0.748;9.640;-0.001;-0.001;0.001;420.9;-34.069;33.825;-57.169;5.0;-32.90834;-60.67831;30.4;0.0
20211011_182249.0;-0.451;-0.726;9.631;-0.002;0.001;0.001;420.9;-34.256;35.081;-57.469;5.0;-32.90834;-60.67831;30.4;0.0
20211011_182249.5;-0.451;-0.769;9.686;-0.000;-0.001;-0.002;420.9;-34.800;34.144;-56.831;5.0;-32.90834;-60.67831;31.1;0.0
20211011_182250.0;-0.530;-0.733;9.746;-0.000;-0.001;-0.002;420.9;-33.919;33.506;-56.700;5.0;-32.90834;-60.67831;31.1;0.0
20211011_182250.5;-0.482;-0.743;9.655;-0.000;-0.000;-0.001;420.9;-37.744;32.456;-51.956;5.0;-32.90834;-60.67831;31.3;0.0
20211011_182251.0;-0.502;-0.800;9.906;0.001;0.001;-0.001;420.9;-34.088;34.613;-56.850;5.0;-32.90834;-60.67831;31.3;0.0
20211011_182251.5;-0.492;-0.707;9.676;-0.000;-0.000;0.001;420.9;-34.931;33.525;-56.681;5.0;-32.90834;-60.67831;31.3;0.0
20211011_182252.0;-0.535;-0.791;9.851;0.000;0.001;0.001;420.9;-34.950;34.313;-56.681;5.0;-32.90834;-60.67831;31.3;0.0
20211011_182252.5;-0.528;-0.736;9.755;-0.000;0.001;0.000;420.9;-35.531;34.631;-57.900;5.0;-32.90834;-60.67831;31.3;0.0
20211011_182253.0;-0.521;-0.745;9.738;-0.000;-0.002;-0.001;420.9;-34.594;32.100;-57.000;5.0;-32.90834;-60.67831;31.3;0.0
20211011_182253.5;-0.528;-0.724;9.705;-0.000;0.001;0.000;420.9;-34.200;33.506;-57.469;5.0;-32.90834;-60.67831;31.3;0.0
20211011_182254.0;-0.523;-0.817;9.820;-0.000;0.001;0.001;420.9;-36.019;36.544;-56.344;5.0;-32.90834;-60.67831;31.3;0.0
20211011_182254.5;-0.506;-0.714;9.635;-0.000;0.000;-0.001;420.9;-33.863;36.019;-57.638;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182255.0;-0.463;-0.724;9.626;0.000;0.002;0.002;420.9;-34.613;32.719;-55.444;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182255.5;-0.456;-0.721;9.643;-0.000;-0.002;-0.002;420.9;-34.650;33.994;-55.913;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182256.0;-0.468;-0.731;9.607;0.000;-0.000;0.000;420.9;-34.444;31.781;-56.850;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182256.5;-0.458;-0.767;9.750;0.000;-0.002;-0.001;420.9;-34.500;33.825;-56.850;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182257.0;-0.492;-0.731;9.693;-0.000;-0.003;-0.001;420.9;-35.231;34.163;-56.831;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182257.5;-0.494;-0.748;9.743;-0.000;0.001;0.001;420.9;-35.550;34.950;-57.131;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182258.0;-0.526;-0.800;9.765;-0.001;0.003;0.002;420.9;-35.531;34.631;-56.813;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182258.5;-0.463;-0.728;9.635;-0.001;0.001;0.000;420.9;-34.650;33.994;-58.238;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182259.0;-0.504;-0.731;9.683;-0.000;0.000;0.001;420.9;-35.419;35.888;-56.663;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182259.5;-0.466;-0.740;9.726;0.000;0.002;0.002;420.9;-36.075;33.544;-55.106;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182300.0;-0.485;-0.740;9.707;0.000;0.000;0.000;420.9;-35.925;33.375;-56.813;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182300.5;-0.442;-0.704;9.595;-0.000;-0.001;-0.002;420.9;-34.088;34.144;-56.850;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182301.0;-0.523;-0.726;9.676;-0.001;0.000;0.001;420.9;-34.500;33.825;-56.850;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182301.5;-0.511;-0.810;9.808;0.001;-0.001;-0.001;420.9;-34.519;34.613;-56.063;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182302.0;-0.485;-0.726;9.645;0.000;0.000;0.000;420.9;-34.800;34.144;-56.063;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182303.0;-0.487;-0.714;9.631;0.000;0.001;-0.001;420.9;-35.963;34.631;-55.575;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182303.5;-0.499;-0.776;9.779;-0.000;-0.001;-0.001;420.9;-35.981;35.438;-56.044;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182304.0;-0.494;-0.716;9.671;-0.001;0.000;0.000;420.9;-35.644;33.206;-58.219;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182304.5;-0.482;-0.731;9.647;0.000;0.002;0.000;420.9;-34.275;35.569;-57.469;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182305.0;-0.490;-0.738;9.738;-0.000;-0.000;0.001;420.9;-35.213;33.356;-57.600;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182305.5;-0.475;-0.714;9.669;0.001;-0.002;0.001;420.9;-35.944;34.163;-56.344;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182306.0;-0.473;-0.721;9.659;0.000;0.001;0.001;420.9;-34.819;34.613;-56.063;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182306.5;-0.485;-0.776;9.717;-0.001;0.000;0.000;420.9;-34.800;34.144;-56.063;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182307.0;-0.504;-0.769;9.719;-0.001;-0.000;-0.001;420.9;-33.938;33.975;-56.700;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182307.5;-0.485;-0.716;9.652;-0.000;-0.001;-0.001;420.9;-36.094;34.013;-57.431;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182308.0;-0.497;-0.800;9.846;-0.000;-0.001;0.001;420.9;-35.381;34.313;-56.663;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182308.5;-0.468;-0.731;9.650;-0.000;0.000;-0.001;420.9;-36.244;34.181;-56.813;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182309.0;-0.504;-0.767;9.707;-0.000;-0.002;-0.001;420.9;-35.513;33.844;-57.600;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182309.5;-0.502;-0.762;9.765;0.000;-0.001;0.001;420.9;-36.356;33.544;-54.619;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182310.0;-0.523;-0.798;9.808;-0.001;0.001;0.001;420.9;-34.650;33.994;-55.913;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182310.5;-0.499;-0.800;9.837;-0.000;-0.000;-0.001;420.9;-35.363;33.994;-56.663;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182311.0;-0.497;-0.760;9.796;-0.000;-0.002;-0.001;420.9;-34.650;34.294;-55.913;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182311.5;-0.490;-0.752;9.755;-0.001;-0.000;-0.001;420.9;-34.838;35.419;-55.294;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182312.0;-0.492;-0.726;9.738;-0.001;-0.001;-0.001;420.9;-34.275;35.569;-57.000;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182312.5;-0.463;-0.721;9.592;-0.000;0.000;0.001;420.9;-35.625;32.738;-55.425;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182313.0;-0.475;-0.733;9.645;-0.000;0.001;0.001;420.9;-34.819;34.931;-56.381;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182313.5;-0.463;-0.721;9.595;-0.001;0.001;0.002;379.8;-31.088;34.706;-56.306;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182314.0;-0.454;-0.172;9.748;0.020;-0.001;0.002;379.8;-32.606;33.000;-54.244;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182314.5;-0.533;1.851;9.810;0.035;-0.009;0.009;379.8;-31.088;34.706;-55.988;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182315.0;-0.430;1.542;9.480;-0.003;-0.007;0.007;379.8;-33.506;34.275;-56.250;5.0;-32.90834;-60.67831;31.7;0.0
20211011_182315.5;-0.439;1.562;9.614;-0.008;-0.023;0.014;379.8;-33.994;35.869;-54.694;5.0;-32.90831;-60.67833;30.9;7.7
20211011_182316.0;-0.368;0.980;9.951;-0.016;-0.003;-0.005;423.2;-33.825;34.913;-56.081;5.0;-32.90831;-60.67833;30.9;7.7
20211011_182316.5;-0.042;0.445;9.588;-0.006;0.005;0.006;423.2;-34.088;34.125;-55.613;5.0;-32.90827;-60.67834;31.0;14.2
20211011_182317.0;-0.341;-0.625;9.394;0.005;-0.014;-0.001;423.2;-32.419;36.000;-56.119;5.0;-32.90827;-60.67834;31.0;14.2
20211011_182317.5;-0.643;1.411;10.347;0.054;0.014;-0.001;423.2;-32.700;36.000;-54.563;5.0;-32.90823;-60.67833;31.2;17.2
20211011_182318.0;-0.332;0.814;9.549;0.016;-0.023;-0.019;423.2;-33.806;34.613;-55.313;5.0;-32.90823;-60.67833;31.2;17.2
20211011_182318.5;-0.499;0.925;9.825;0.009;0.008;-0.010;423.2;-33.544;35.081;-56.250;5.0;-32.90819;-60.67834;31.0;19.7
20211011_182319.0;-0.260;0.728;9.274;-0.018;-0.013;-0.004;423.2;-34.256;35.550;-53.906;5.0;-32.90819;-60.67834;31.0;19.7
20211011_182319.5;-0.351;0.486;9.975;0.025;0.034;0.009;423.2;-31.088;34.725;-57.075;5.0;-32.90813;-60.67834;31.7;24.0
20211011_182320.0;-0.025;0.381;10.088;-0.003;0.009;-0.009;423.2;-33.113;34.913;-57.956;5.0;-32.90813;-60.67834;31.7;24.0
20211011_182320.5;-0.473;0.359;9.789;-0.004;-0.015;-0.014;423.2;-32.644;33.788;-56.888;5.0;-32.90806;-60.67833;31.2;28.3
20211011_182321.0;-0.087;0.369;10.153;-0.005;0.021;0.001;423.2;-33.788;34.125;-56.869;5.0;-32.90806;-60.67833;31.2;28.3
20211011_182321.5;0.092;-1.059;9.741;-0.001;-0.005;-0.008;423.2;-33.956;34.763;-56.231;5.0;-32.90799;-60.67833;31.5;32.0
20211011_182322.0;-0.540;-0.472;9.671;-0.004;0.021;-0.002;423.2;-32.831;35.850;-55.481;5.0;-32.90799;-60.67833;31.5;32.0
20211011_182322.5;-0.463;-0.055;9.703;-0.004;-0.013;0.043;423.2;-32.325;33.319;-56.119;5.0;-32.90790;-60.67833;31.9;32.2
20211011_182323.0;-0.324;0.510;9.360;-0.011;0.022;0.040;423.2;-33.244;35.063;-56.719;5.0;-32.90790;-60.67833;31.9;32.2
20211011_182323.5;-0.315;0.280;10.419;-0.004;0.016;0.002;423.2;-34.988;35.888;-56.213;5.0;-32.90782;-60.67832;32.4;34.5
20211011_182324.0;-0.600;0.493;9.796;0.011;-0.021;0.004;423.2;-33.863;36.806;-54.544;5.0;-32.90782;-60.67832;32.4;34.5
20211011_182324.5;0.190;0.218;9.425;-0.011;-0.008;-0.014;423.2;-33.375;34.594;-55.631;5.0;-32.90772;-60.67832;32.2;37.7
20211011_182325.0;0.207;0.158;9.987;0.014;0.008;-0.013;423.2;-33.150;36.488;-55.331;5.0;-32.90772;-60.67832;32.2;37.7
20211011_182325.5;-0.229;-0.048;10.086;0.034;-0.037;-0.020;423.2;-33.544;35.550;-55.463;5.0;-32.90762;-60.67833;31.9;40.7
20211011_182326.0;0.114;0.287;9.322;0.006;0.045;0.027;423.2;-33.994;36.338;-56.231;5.0;-32.90762;-60.67833;31.9;40.7
20211011_182326.5;0.186;0.242;9.997;-0.008;0.014;0.004;423.2;-33.563;35.869;-55.481;5.0;-32.90752;-60.67833;31.9;43.4
20211011_182327.0;-0.291;-0.422;9.492;-0.033;-0.020;-0.017;423.2;-33.544;35.081;-57.488;5.0;-32.90752;-60.67833;31.9;43.4
20211011_182327.5;-0.253;-0.994;9.923;0.052;0.028;-0.006;423.2;-32.813;35.063;-55.181;5.0;-32.90740;-60.67834;31.5;46.0
20211011_182328.0;-0.032;-0.429;10.019;-0.018;-0.015;-0.010;423.2;-32.138;36.319;-55.500;5.0;-32.90740;-60.67834;31.5;46.0
20211011_182328.5;-0.449;0.069;10.192;0.007;-0.027;-0.005;423.2;-32.006;36.788;-55.669;5.0;-32.90729;-60.67834;32.1;45.4
20211011_182329.0;-0.971;-0.002;10.002;0.016;-0.009;-0.001;423.2;-33.394;35.381;-56.400;5.0;-32.90729;-60.67834;32.1;45.4
20211011_182329.5;-0.087;-0.266;9.822;0.011;-0.054;-0.015;423.2;-34.219;38.400;-57.938;5.0;-32.90717;-60.67834;32.9;47.2
20211011_182330.0;0.126;0.354;8.632;-0.016;-0.063;-0.009;423.2;-32.756;37.594;-57.975;5.0;-32.90717;-60.67834;32.9;47.2
20211011_182330.5;0.612;0.658;8.862;-0.016;0.027;-0.009;423.2;-29.963;34.706;-64.406;5.0;-32.90705;-60.67834;32.3;49.1
20211011_182331.0;-0.442;-0.204;10.900;0.045;0.054;0.021;423.2;-34.781;33.825;-54.506;5.0;-32.90705;-60.67834;32.3;49.1
20211011_182331.5;0.648;-0.007;9.655;0.024;-0.028;-0.028;423.2;-35.156;31.781;-53.719;5.0;-32.90692;-60.67834;32.5;51.3
20211011_182332.0;-0.835;-0.288;10.615;0.030;0.076;0.036;423.2;-34.125;30.825;-54.356;5.0;-32.90692;-60.67834;32.5;51.3
20211011_182332.5;0.540;-0.539;9.295;-0.024;-0.040;-0.031;423.2;-34.856;36.038;-54.206;5.0;-32.90679;-60.67833;32.8;52.8
20211011_182333.0;-0.291;-0.958;9.116;-0.027;0.001;-0.001;423.2;-34.125;35.400;-55.613;5.0;-32.90679;-60.67833;32.8;52.8
20211011_182333.5;-0.298;-0.700;9.121;-0.033;-0.003;-0.017;423.2;-34.013;36.656;-56.231;5.0;-32.90665;-60.67833;33.4;53.3
20211011_182334.0;0.311;-1.025;10.230;0.009;0.034;-0.009;423.2;-33.863;36.506;-54.225;5.0;-32.90665;-60.67833;33.4;53.3
20211011_182334.5;0.296;-1.004;9.674;-0.023;0.023;0.005;423.2;-33.731;31.763;-57.169;5.0;-32.90652;-60.67832;33.0;52.3
20211011_182335.0;0.099;-1.143;10.268;0.021;0.023;0.010;423.2;-29.944;34.688;-57.581;5.0;-32.90652;-60.67832;33.0;52.3
20211011_182335.5;0.813;-0.558;10.326;0.013;-0.003;-0.036;423.2;-34.481;33.356;-55.594;5.0;-32.90640;-60.67831;33.3;51.1
20211011_182336.0;0.145;-0.707;10.701;0.029;0.069;-0.001;423.2;-29.756;28.838;-52.125;5.0;-32.90627;-60.67830;33.7;51.0
20211011_182336.5;0.349;-0.573;9.856;-0.023;0.084;-0.001;423.2;-28.088;30.713;-56.063;5.0;-32.90627;-60.67830;33.7;51.0
20211011_182337.0;0.478;-0.700;14.189;0.078;0.071;-0.014;423.2;-41.925;33.938;-42.375;5.0;-32.90614;-60.67828;34.0;51.0
20211011_182337.5;1.429;0.951;6.433;-0.212;-0.102;-0.032;383.3;-34.669;34.781;-55.444;5.0;-32.90614;-60.67828;34.0;51.0
20211011_182338.0;-0.121;-0.578;9.178;-0.011;0.020;-0.007;383.3;-35.963;34.950;-55.575;5.0;-32.90614;-60.67828;34.0;51.0
20211011_182338.5;-0.662;-0.484;10.388;-0.043;-0.067;-0.023;383.3;-35.738;37.163;-54.638;5.0;-32.90602;-60.67827;34.1;50.7
20211011_182339.0;0.047;-0.551;10.139;0.040;-0.029;-0.019;383.3;-34.894;32.419;-55.125;5.0;-32.90589;-60.67825;34.5;51.2
20211011_182339.5;-0.138;-0.652;9.738;-0.013;0.031;0.006;383.3;-35.963;34.631;-55.575;5.0;-32.90589;-60.67825;34.5;51.2
20211011_182340.0;-0.128;-0.544;10.165;-0.055;0.008;0.003;427.6;-33.900;32.719;-55.463;5.0;-32.90576;-60.67823;34.6;51.5
20211011_182340.5;0.063;-0.590;10.282;0.013;0.011;0.004;427.6;-34.519;34.144;-56.381;5.0;-32.90576;-60.67823;34.6;51.5
20211011_182341.0;-0.674;-1.174;11.507;0.049;-0.049;0.019;427.6;-34.444;31.763;-55.594;5.0;-32.90563;-60.67821;34.6;51.5
20211011_182341.5;-0.432;-0.819;10.383;0.068;-0.028;0.030;427.6;-34.088;34.613;-56.081;5.0;-32.90563;-60.67821;34.6;51.5
20211011_182342.0;-0.895;-0.975;10.083;0.010;-0.040;0.026;427.6;-35.550;35.419;-56.363;5.0;-32.90550;-60.67820;35.0;50.9
20211011_182342.5;-0.710;-0.649;8.987;0.017;-0.010;0.034;427.6;-34.125;35.400;-55.294;5.0;-32.90550;-60.67820;35.0;50.9
20211011_182343.0;-0.712;-0.834;9.133;-0.027;0.008;0.040;427.6;-33.544;35.081;-56.719;5.0;-32.90537;-60.67819;35.1;50.4
20211011_182343.5;-0.370;-1.471;10.239;-0.013;-0.000;0.029;427.6;-34.031;32.550;-55.294;5.0;-32.90537;-60.67819;35.1;50.4
20211011_182344.0;0.128;-0.831;10.445;0.031;-0.032;0.020;427.6;-33.113;35.381;-57.656;5.0;-32.90525;-60.67819;35.2;49.6
20211011_182344.5;-0.336;-1.006;9.827;0.012;-0.021;0.031;427.6;-32.550;35.850;-57.056;5.0;-32.90525;-60.67819;35.2;49.6
20211011_182345.0;-1.285;-0.997;9.861;0.000;-0.041;0.035;427.6;-31.163;32.981;-54.281;5.0;-32.90513;-60.67820;35.2;48.6
20211011_182345.5;-0.897;-2.314;11.497;0.113;0.019;0.068;427.6;-33.019;32.231;-57.188;5.0;-32.90513;-60.67820;35.2;48.6
20211011_182346.0;-0.332;-1.507;10.268;0.063;0.030;0.061;427.6;-28.050;29.925;-50.925;5.0;-32.90501;-60.67821;34.9;47.1
20211011_182346.5;-0.212;-1.248;10.711;0.081;0.055;0.068;427.6;-32.025;32.681;-54.413;5.0;-32.90501;-60.67821;34.9;47.1
20211011_182347.0;-1.041;-1.061;9.530;-0.012;0.025;0.063;427.6;-29.625;34.219;-56.344;5.0;-32.90489;-60.67822;34.8;45.9
20211011_182348.0;-1.197;-1.454;10.733;-0.001;-0.017;0.075;427.6;-30.506;34.856;-55.688;5.0;-32.90489;-60.67822;34.8;45.9
20211011_182348.5;-1.012;-0.757;8.517;-0.034;-0.044;0.071;480.0;-29.119;31.200;-57.581;5.0;-32.90479;-60.67824;34.3;43.9
20211011_182349.0;-1.934;-1.179;10.826;0.101;-0.030;0.109;480.0;-31.256;25.875;-55.050;5.0;-32.90479;-60.67824;34.3;43.9
20211011_182349.5;-1.187;-0.750;8.850;-0.012;-0.024;0.098;539.1;-27.281;36.713;-58.875;5.0;-32.90468;-60.67827;33.9;43.3
20211011_182350.0;-1.070;0.031;10.194;0.019;-0.004;0.076;539.1;-27.581;32.138;-62.438;5.0;-32.90468;-60.67827;33.9;43.3
20211011_182350.5;-1.558;-0.676;9.714;0.007;-0.021;0.135;601.8;-35.644;22.181;-75.731;5.0;-32.90458;-60.67831;34.2;43.6
20211011_182351.0;-2.954;-0.582;10.113;0.126;0.056;0.161;601.8;-12.056;24.431;-31.875;5.0;-32.90458;-60.67831;34.2;43.6
20211011_182351.5;-1.393;0.043;8.337;-0.037;-0.004;0.138;601.8;-21.356;35.663;-57.000;5.0;-32.90448;-60.67837;34.0;45.4
20211011_182352.0;-2.198;-0.319;8.620;-0.000;-0.067;0.152;669.6;-22.031;34.088;-58.838;5.0;-32.90448;-60.67837;34.0;45.4
20211011_182352.5;-0.969;-1.440;10.790;-0.053;-0.018;0.107;669.6;-20.494;31.069;-56.231;5.0;-32.90438;-60.67845;34.3;46.2
20211011_182353.0;-0.753;-0.700;8.890;0.016;-0.052;0.067;669.6;-17.944;32.119;-57.375;5.0;-32.90438;-60.67845;34.3;46.2
20211011_182353.5;-1.302;-0.570;9.506;0.017;-0.008;0.087;669.6;-19.856;33.263;-59.363;5.0;-32.90430;-60.67855;33.2;46.7
20211011_182354.0;-1.357;-0.511;9.379;-0.085;0.005;0.091;669.6;-19.894;29.944;-55.931;5.0;-32.90430;-60.67855;33.2;46.7
20211011_182354.5;-1.247;-0.439;10.120;-0.012;0.008;0.095;669.6;-17.644;31.331;-57.394;5.0;-32.90421;-60.67865;33.1;48.2
20211011_182355.0;-1.273;-0.846;9.959;0.012;0.020;0.080;748.9;-17.888;30.225;-57.075;5.0;-32.90421;-60.67865;33.1;48.2
20211011_182355.5;-1.132;-0.707;9.671;-0.040;0.038;0.032;748.9;-17.888;30.544;-55.519;5.0;-32.90413;-60.67877;33.2;49.5
20211011_182356.0;-0.897;-1.222;11.669;0.040;0.058;0.064;748.9;-18.019;29.588;-57.225;5.0;-32.90413;-60.67877;33.2;49.5
20211011_182356.5;-0.715;-1.179;9.219;0.061;-0.015;0.044;748.9;-20.006;28.688;-57.788;5.0;-32.90406;-60.67890;32.2;50.5
20211011_182357.0;-1.060;-0.671;10.081;0.034;-0.005;0.062;748.9;-19.031;30.244;-57.356;5.0;-32.90406;-60.67890;32.2;50.5
20211011_182357.5;-1.062;-0.609;8.605;-0.027;-0.023;0.081;748.9;-18.000;28.800;-58.313;5.0;-32.90399;-60.67903;31.3;50.8
20211011_182358.0;-0.176;-0.566;4.857;-0.105;0.006;0.062;748.9;-18.263;28.181;-55.819;5.0;-32.90399;-60.67903;31.3;50.8
20211011_182358.5;0.090;-0.817;8.893;-0.050;0.047;0.047;748.9;-17.438;25.163;-53.194;5.0;-32.90394;-60.67915;30.6;51.1
20211011_182359.0;0.071;-0.482;11.612;0.038;0.000;0.037;748.9;-12.750;31.406;-54.244;5.0;-32.90394;-60.67915;30.6;51.1
20211011_182359.5;-0.926;-0.841;8.890;-0.086;0.113;0.020;748.9;-15.094;27.975;-56.813;5.0;-32.90388;-60.67928;30.4;51.7
20211011_182400.0;0.936;-0.422;10.113;0.015;-0.079;-0.029;748.9;-15.563;29.231;-57.581;5.0;-32.90388;-60.67928;30.4;51.7
20211011_182400.5;-0.707;-0.834;11.080;0.033;-0.043;-0.018;748.9;-15.075;27.656;-56.513;5.0;-32.90383;-60.67942;30.0;51.9
20211011_182401.0;-0.166;-1.028;8.380;0.025;-0.006;-0.014;748.9;-16.538;27.994;-56.475;5.0;-32.90383;-60.67942;30.0;51.9
20211011_182401.5;-0.044;-2.127;8.081;-0.059;0.058;-0.012;748.9;-16.050;26.569;-57.113;5.0;-32.90377;-60.67956;29.9;51.8
20211011_182402.0;-0.652;-1.773;9.619;-0.018;-0.006;-0.010;748.9;-14.213;27.319;-57.469;5.0;-32.90377;-60.67956;29.9;51.8
20211011_182402.5;0.332;-1.926;10.457;0.058;0.004;-0.009;748.9;-17.644;26.906;-57.544;5.0;-32.90372;-60.67969;30.1;49.7
20211011_182403.0;0.018;-1.797;9.853;-0.037;-0.015;-0.009;748.9;-16.106;28.613;-55.875;5.0;-32.90372;-60.67969;30.1;49.7
20211011_182403.5;-0.370;-2.398;10.381;-0.033;-0.022;-0.004;748.9;-16.088;27.825;-56.644;5.0;-32.90366;-60.67983;29.6;46.8
20211011_182404.0;-0.466;-1.550;9.406;0.009;-0.034;-0.011;748.9;-14.363;27.638;-56.063;5.0;-32.90366;-60.67983;29.6;46.8
20211011_182404.5;-0.226;-1.759;8.888;-0.045;-0.009;-0.005;748.9;-16.238;27.675;-56.794;5.0;-32.90361;-60.67995;29.2;43.1
20211011_182405.0;-0.372;-1.780;10.078;-0.040;0.007;0.011;748.9;-17.194;26.100;-55.688;5.0;-32.90361;-60.67995;29.2;43.1
20211011_182405.5;-0.892;-2.058;10.373;-0.050;0.001;0.014;748.9;-16.950;27.675;-55.388;5.0;-32.90357;-60.68006;29.7;41.1
20211011_182406.0;0.023;-1.368;8.854;0.042;0.013;0.009;748.9;-16.088;27.825;-57.113;5.0;-32.90357;-60.68006;29.7;41.1
20211011_182406.5;0.195;-0.910;10.529;-0.067;-0.020;-0.015;748.9;-15.375;27.806;-55.875;5.0;-32.90353;-60.68016;29.4;38.9
20211011_182407.0;-0.032;-0.625;10.136;0.003;-0.001;0.002;748.9;-15.300;25.444;-55.106;5.0;-32.90353;-60.68016;29.4;38.9
20211011_182407.5;0.255;-0.982;10.371;0.123;-0.003;-0.071;748.9;-15.338;26.550;-54.019;5.0;-32.90348;-60.68026;29.7;37.7
20211011_182408.0;0.272;-0.963;9.918;0.050;-0.018;-0.045;748.9;-17.775;26.269;-57.844;5.0;-32.90348;-60.68026;29.7;37.7
20211011_182408.5;-0.102;-0.987;10.007;0.009;0.043;-0.012;748.9;-17.888;30.544;-55.519;5.0;-32.90344;-60.68036;29.2;37.4
20211011_182409.0;0.483;-0.903;9.092;0.029;0.017;-0.018;748.9;-17.719;29.588;-57.544;5.0;-32.90344;-60.68036;29.2;37.4
20211011_182409.5;0.646;-1.061;9.710;0.037;0.031;-0.030;748.9;-17.888;29.756;-58.163;5.0;-32.90339;-60.68046;28.2;37.8
20211011_182410.0;0.610;-0.989;10.328;-0.007;0.047;-0.045;748.9;-17.325;30.375;-57.244;5.0;-32.90339;-60.68046;28.2;37.8
20211011_182410.5;-0.181;-1.833;9.181;0.008;-0.013;-0.014;748.9;-19.313;29.775;-57.038;5.0;-32.90334;-60.68055;27.8;37.6
20211011_182411.0;0.152;-1.270;9.339;-0.052;-0.020;-0.020;748.9;-17.738;29.906;-57.225;5.0;-32.90334;-60.68055;27.8;37.6
20211011_182411.5;0.792;-1.023;8.962;0.026;0.053;-0.051;748.9;-18.019;29.588;-57.525;5.0;-32.90329;-60.68064;27.6;36.0
20211011_182412.0;-0.066;-0.700;9.336;-0.067;-0.002;-0.038;748.9;-20.006;29.475;-54.225;5.0;-32.90329;-60.68064;27.6;36.0
20211011_182412.5;0.087;-0.192;8.955;-0.033;-0.018;-0.040;748.9;-18.300;29.438;-55.819;5.0;-32.90324;-60.68073;27.4;35.2
